Thomas J. Schriber,41
James W. Forgie,1
Houmin Yan,1
Vincent James Cogliano,1
B. L. Heemsbergen,1
Margaret D. Allen,1
Peter Valentine,1
M. W. Parker,1
Miao-Hui Joanne Yeh,1
N. Ikeuchi,1
Catherine K. Halbrendt,1
James G. Stevens,1
D. Crane,1
Edwin L. Heard,1
Ali s. Kiran,1
Srinivasan Ramaswamy,1
Paul D. Flanagan,1
David W. Sullivan,1
Steve Franks,1
D. S. Kochhar,1
C. Roger Glassey,1
M. C. Court,1
Robert Bohrer,1
Donald William Boyd,1
Milton L. Smith,1
E.F. Watson,1
L. Ray Johnson,1
P. Fishwick,1
Austin C. Hoggatt,1
Shyam Sunder,1
B. Khoshnevis,1
Mark J. Durst,1
Marnie R. Salisbury,1
Y. B. Kim,1
Thomas Clark,1
Mark A. Christobek,1
Sathyakumar Selvaraj,1
John M. Hemphill,1
H. Henry,1
Matthew Rosenshine,1
J. T. Black,1
James W. Neiers,1
Jya-Jang Tsai,1
James E. Schroeder,1
C.B. Winn,1
Ronald G. Hughes,1
Jeffery Lee Turek,1
Jack M. Kloeber Jr.,1
Torkey I. Sultan,1
Steven J. Naber,1
A. Wayne Wymore,1
S.H. Parry,1
Edward J. Rising,1
Cheng-Jye Luh,1
Philip M. Bodzik,1
Henry R. Grooms,1
B. Marriott,1
A.B. Whinston,1
Erann Gat,1
Jack Chung-yu Ho,1
David Leon Shipman,1
G. L. Sprague,1
R. S Sowell,1
David Peasner,1
L. A. Goodman,1
H. Robert Downs,1
Joseph Talavage,1
Bradley Gaspard,1
Jocelyn R. Drolet,1
C. S. Bauer,1
Donald L. Gochenour Jr,1
James R. Spiegel,1
Marie-Claude Roy,1
Andrew Berczi,1
John A. Hamilton Jr.,1
Maria E. Fuenmayor,1
R.S. Wittman,1
Paul F. Koch,1
Y. Dessouky,1
Edward L. Fisher,1
Ian J. Adams,1
Scott K. Brewer,1
Joe Clema,1
M. Williams,1
Averill Law,1
Michael Rüger,1
Donna D. Gregorio,1
H. Herper,1
Thomas K. Ryan,1
Shou X. Zhang,1
Emilie Saulnier,1
Gerald R. Graves,1
Charles Standridge,1
Rasaratnam Logendran,1
Marco C. Bettoni,1
M. A. Sabbah,1
Norman S. Matloff,1
Chuda B. Basnet,1
R.E. Brown,1
James C. Spall,1
Paul S. Frame,1
Gene C. Dankbar,1
Ronald E. Mills,1
Carol Lewis Weeks,1
F. N. de Silva,1
Duane Ball,1
H. Tamer Ozmen,1
Fabian Gomes,1
K. Manur,1
C. Manivannan,1
W. Wilson,1
Lisa Marie Dullum,1
Linda Stamp,1
S. F. Moore,1
P. Dulchinos,1
Wilhelm F. Bürger,1
Irwin Kabak,1
James F. Dunnigan,1
David Van Zoest,1
J.C. Ford,1
Philip H. DeCabooter,1
Sarah A. Shoaf,1
N. D. Hutson,1
Cynthia J. Kasales,1
Zbigniew Banaszak,1
Andrzej Rucinski,1
Ram Vaswani,1
J. S. Carson,1
Kenneth H. Cooper,1
Donald Hammond,1
Julius Surkis,1
John C. Loose,1
Pramod Jain,1
Harry Felder,1
Gregory A. Wong,1
K.H. Kempthorne,1
Maurice B. McEvoy,1
Douglas J. Payne,1
William F. Hamilton,1
Paul E. Torgersen,1
Samuel D. Parsons,1
Mohamed I. El-Kashab,1
Douglas G. King,1
Wynn A. Abranovic,1
Richard D. Cuthbert,1
Bryand A. Bremner,1
Lawrence E. Moberly,1
Roland E. A. Schelasin,1
Roger L. Tyler,1
M.L. Weigel,1
J. A. Garcia,1
Süleyman Sevinc,1
Paul DeLorme,1
Robert W. Blanning,1
C. E. Montagnon,1
Leo J. Boelhouwer,1
D. Okrent,1
Richard William Barker,1
Kieran Concannon,1
A. Joe Turner,1
Neil Glenney,1
Kwang Shin,1
J. A. Gracia,1
Fred Wits,1
David M. Shao,1
William C. Cave,1
F. J. Brewerton,1
Peter Kolesar,1
Maureen T. Rosenwinkel,1
J. Shen,1
Brian W. Hollocks,1
Malvin H. Kalos,1
Hank Grant,1
Syed Wali Haider,1
Ankur R. Hajare,1
Leonidas C. Kioussis,1
Stephen K. Park,1
Kiyoshi Yamada,1
Rajendra S. Solanki,1
Thomas Ward,1
J. P. Bowden,1
Eugene E. Fellows,1
Nancy Blom,1
Kyung S. Ham,1
S. Young,1
Louis Moore III,1
Klaus-Peter Adlassnig,1
Emil Wirsz,1
JingXiang He,1
D.L. Setterdahl,1
Mike Spann,1
Liang Chen,1
David A. Diener,1
J. N. Beauchamp,1
H. M. Keener,1
Moon Ryul Jung,1
Barbara Mazziotti,1
V. Daniel R. Guide Jr.,1
Dean B. Foussianes,1
R. L. Aveyard,1
Ernst Stadlober,1
B.G. Kim,1
Richard W. Moss,1
Barbara Andrews,1
F.L. Thompson,1
Brenda McCabe,1
David J. Parsons,1
Pasquale Grossi,1
M.C. Cheselka,1
Joseph C. Bryant,1
Josephine van der Hoeven,1
Lowell S. Schneider,1
Randall L. Schultz,1
R.J. Ceci,1
Adam Shwartz,1
Subrata Banerjee,1
J. Charnes,1
Fred Cummins,1
Antonie T. Vandenberge,1
Frank Armour,1
D. M. Hetrick,1
Bruce D. Link,1
Joyce Kepner,1
Behrokh Khoshnevis,1
Daniel E. O'Leary,1
J. A. Clarke,1
D. M. Fellows,1
Li Dianmo,1
Lee S. Dewald,1
Jian Wang,1
Floriane Blusseau,1
Charles S. Ondash,1
David P. Koch,1
Christopher D. Bein,1
Shimon Y. Nof,1
Mark C. Rohrbough,1
Robert W. Brennan,1
L.J. Boelhouwer,1
O. Ghattas,1
G. Maggioli,1
Guillermo Ponce-Campos,1
B.A. Cota,1
Gholamreza Torkzadeh,1
James H. Henry,1
Mohan Tanniru,1
David M. Grant,1
R. H. Mehl,1
Rodney E. Schultz,1
P. J. Nolan,1
Patricia Friel,1
Boleslaw K. Szymanski,1
Judith B. Currier,1
P. Bruce Berra,1
Steven Duket,1
Donald H. Newton,1
Elizabeth C. Stanley,1
A. F. Malmberg,1
Frank L. Adelman,1
J. C. Browne,1
J.L. Baer,1
S. Cheung,1
Nizar Al-Holou,1
J. J. Kindon,1
David Blanck,1
S.D. Roberts,1
Steven M. Swope,1
A. Lewandowski,1
Laurie Meier,1
John I. Fellers,1
Prashant K. Khambekar,1
Bipin Kochar,1
Larry D. Cork,1
W. Manning,1
Mary Ann Flanigan Wagner,1
Daniel R. Perley,1
Philip G. Enns,1
John R. Metzner,1
Robert M. Gravitz,1
F. Gail Gray,1
Ronald M. Korabik,1
Ronald J. Ireland,1
Harry Jones,1
Frank Crow,1
J.R. Bacon,1
K. K. Rebibo,1
W. K. Grassmann,1
Kenneth Simon,1
Rakesh C. Mehta,1
J.A. Bubenko Jr.,1
Natarajan Padmanaban,1
Jeff McAffer,1
Y. Feng,1
Douglas E. Van Hoeling,1
Ali Touran,1
Philip A. Houle,1
J. A. Buzacott,1
S. Narasimhan,1
Jeff Rothenburg,1
Kristen Nygaard,1
H.C. Park,1
A.M. Grigoriadis,1
Guy L. Curry,1
Jerry Selman,1
Christa Kopf,1
Dan Cristian Marinescu,1
Nantawan Kwanjai,1
Suresh K. Khator,1
Gary Harless,1
Daniel Leblanc,1
R.V. Baser,1
Steven Evans,1
Michael J. Gilman,1
John T. Douglass,1
Arnold Reisman,1
P. H. Cohen,1
Kenneth C. Konwin,1
Andrew P. Fenic,1
J. S. Carson II,1
Wei-ning Yang,1
Cheryl M. Daniels,1
Matthias Busch,1
R. F. Tenga,1
S. Butler,1
M.J. Kelly,1
Robert J. Smillie,1
D. J. Alliston,1
J.L.K Goh,1
Hal Miller,1
Alfred L. Ochs,1
W. R. Frants,1
John F. Biegel,1
Stowe Boyd,1
Max W. Hitchens,1
Shamsul Alam Akhand,1
James Henriksen,1
R. Balachandra,1
C. L. Hwang,1
Michael Grant,1
Peter C. Doerschuk,1
Dean C. Barrick,1
Kenneth R. Kaiser,1
S. Walker,1
G. S. Gill,1
Scott Sumner,1
Emily Roth,1
B.Z. Duhl,1
W.B. Thompson,1
M. C. Fu,1
J. Short,1
Victoria F. Nicola,1
J. Milsum,1
Javad Golkar,1
David G. Noller,1
Thomas A. Atherton,1
David P. Himmel,1
B. Linn Soule,1
William A. Smith,1
William F. Eicker,1
Daniel T. Wick,1
M.R. Lauer,1
Kathleen Spangler,1
Michael L. Carpenter,1
K. A. Dassel,1
Tiao J. Chang,1
Thorsten Daum,1
Joseph J. Centofanti,1
Todd A. Barnes,1
Karen Poisker,1
Warren L.G. Koontz,1
Keh-Lon Lee,1
James Kho,1
Richard V. Houska,1
Alfonso A. Diaz,1
J.L. Johnson,1
Stewart V. Nelson,1
Sam McLafferty,1
Craig McLanahan,1
S. Andradottir,1
Paul Desruelle,1
David L. Eldredge,1
Sridhar Bashyam,1
N.G. Pierce,1
John Dockery,1
R.C. Van Wagenen,1
N. Chandresekharan,1
Philip L. Katz,1
Mingjian Yuan,1
John S. Rogers,1
Dianne Derleth,1
N. Basöz,1
Michael Kass,1
Chan F. Lam,1
Donald Segal,1
Sheri L. Schreibman,1
Oren Dalton,1
Arthur F. Krummenoehl,1
R. Ronngren,1
L.F. Keller,1
Thomas M. Keenan,1
M.A. Centeno,1
K. A. Strobele,1
Nandu N. Thondavadi,1
Ajay Rathi,1
R. C. Heterick,1
B. Jamaldin,1
Robert P. Davis,1
T. Komatsu,1
Luis C. Rodriguez,1
John B. Hooper,1
S. L. Jaynes,1
K. D. Tocher,1
Robert G. Phelan Jr.,1
Mark Fleischer,1
Graham MacMillan,1
Philip R. Cohen,1
Javeed Shaik,1
Joseph Hugan,1
Robert J. Graham,1
R. Bernard,1
Eric P. Hedlund,1
Joseph Ben-Or,1
Turan Gonen,1
W. C. Grindley,1
Mark Pawlik,1
G. Allen,1
A. K. Kharwat,1
Edward R. Kungla,1
Perry A. Appino,1
W. K. Grassman,1
Timothy R. Hill,1
R.M. Weatherly,1
K.A. Pflughoeft,1
Charles E. Ebeling,1
Akif Asil Bulgak,1
Stephanie A. Jamison,1
Barry M. Horowitz,1
Claude Pegden,1
Louis Y. Tsui,1
Robert D. Moore,1
H. Gebhardt,1
James H. Macomber,1
Noriyuki Ikeuchi,1
Paul I. Feder,1
Dan Fox,1
Celal Kaplan,1
Michael Rothkopf,1
Thomas D. Taylor,1
Alan R. Beckenstein,1
R. Schultz,1
Frederick P. Wieland,1
Edward M. Salley,1
G. Don Taylor,1
Holger Franck,1
Robert Willis,1
Kevin Brandt,1
George M. Turner,1
P. T. R. Wang,1
Victor Zaloom,1
Betsi M. Harris,1
Jared Saia,1
B. L. Wills,1
Neil W. Polhemus,1
D.W. Sifferd,1
Lisa Sokol,1
Ann Hayes,1
Mousumi Mitra,1
Scott Vifquain,1
Patrick B. Sampey,1
Y. Gonzalez,1
Thomas F. Shook,1
Charles J. Antonelli,1
Brent H. McCown,1
Prabhudeva Kavi,1
Joseph F. Faccenda,1
Martin H. Dost,1
D. G. Ebeling,1
Mark Zimmerman,1
Robert A. Carringer,1
Isi Mitrani,1
Young G. Chung,1
Garth L. Jarvis,1
M. Thomas Jones Jr.,1
Nguyen Duong,1
J. M. Sussman,1
Janis Church,1
T. R. Nicholas,1
B. S. Smith,1
E. B. Zucker,1
Joel S. Greenberg,1
Malte B. Rödiger,1
Thomas Moeller,1
Steven E. Shladover,1
A. Sawhney,1
Lee Rogin,1
A. Bendazzi,1
Murali S. Shanker,1
Russel E. Hauck,1
S. A. Szygenda,1
Yen W. Chao,1
Spyros Makridakis,1
John E. Bolton,1
R.R. Wehrman,1
Clifford C. Petersen,1
G.D. Smith,1
Carsten Thomas,1
Jay E. Braun,1
B. Tulskie,1
David M. Miller,1
Wesley Rearick,1
J.M. Charnes,1
W. K. Minger,1
S. Lavenberg,1
Shinji Nakamura,1
Phil McDermott,1
Tor-Christian Mathiesen,1
Randy E. Michelsen,1
J. B. Macintosh,1
K. Roscoe Davis,1
Augusto Legasto Jr.,1
Matthew T. Presley,1
T. Mastaglio,1
Sarah Allen,1
John Quackenbush,1
Cita M. Furlani,1
Nora K. Ryan,1
H. A. Anderson Jr.,1
Kenneth B. Frohlich,1
Dae S. Surh,1
Brad Armstrong,1
D. Krahl,1
William McQuay,1
H. Steven Procter,1
V. Chachra,1
Krys J. Kochut,1
T. Schulze,1
Joseph D. Smith,1
James D. Lutz,1
Albert B. Garcia,1
Edward A. Stohr,1
Susan J. Eggers,1
Pavlos Konas,1
Craig W. Waring,1
Jeffrey T. Watt,1
Jong S. Huang,1
Zhiqiang Chen,1
Divyakant Agrawal,1
John E. Barker,1
Alfred W. Pappano,1
Peter A. Fausch,1
Cindy L. Morey,1
Craig D. Bishop,1
Nelson M. Fraiman,1
R. Jayakrishnan,1
Hubert Chen,1
Edward H. Cooper,1
M.K. Nakayama,1
James P. Whitford,1
Ricardo J. Gomez,1
Michael D. Hall,1
Susan T. Wilson,1
T.W. Carroll,1
D.M. Profozich,1
Pratap Thondapu,1
S. Madala,1
D.G. Fritz,1
David C. Evans,1
Thomas B. Robey,1
Shinya Ozeki,1
Bryan L. Deuermeyer,1
Claude Dennis Fegden,1
Olugbenga Mejabi,1
D. McNickle,1
Edward S. Pearsall,1
Alan Hind,1
Peter R. Sugges Jr.,1
A. Larry Wright,1
G.W. Barr,1
B.A. Malloy,1
B. Mustafa Pulat,1
Edmund W. Schuster,1
R. L. Bagrodia,1
Michael W. Garrambone,1
Robert Capettini,1
John J. Helly Jr.,1
Stephen Zorn,1
Richard J. Giglio,1
Richard R. Booy,1
John Ramberg,1
R. E. Theile,1
Christopher H. Nevison,1
Wayne N. Wagner,1
Jon Shapiro,1
Manuel D. Rossetti,1
Donnie R. Ford,1
O.H. Embry,1
P. Shahabuddin,1
William G. Lese Jr.,1
Jeffrey B. Schulz,1
Dana B. Rogers,1
Robert S. Hight,1
M. Pool,1
William P. Rundren,1
Stephen J. Buckley,1
Joel Luna,1
Rassul Ayani,1
James R. Jansen,1
James D. Arthur,1
Arvind P. Kumar,1
Wei-Pin Chen,1
Don Caughlin,1
David Sly,1
Stephen L. Conner,1
Edward L. Mooney,1
K.B. Zandin,1
Ted Pollak,1
Takeshi Utsumi,1
R. B. Beadle,1
Robert K. Perdue,1
J. Wayne Anderson,1
Richard Kopka,1
David W. O'Brien,1
Floyd H. Grant,1
A. Ogita,1
Chris C. Micheal,1
Robert L. Moose Jr.,1
William P. Pollard,1
Thad Janowiak,1
Max D. Morris,1
Jason A. Green,1
M.G. McComas,1
John E. Branstrator,1
Paul J. Nolan,1
Jeffrey H. Fenton,1
J. Richard Bacon,1
Eunmi Choi,1
Jean J. Oreilly,1
Susan A. King,1
David Freeman,1
Huifen Chen,1
Dean H. Kropp,1
S. X. Zhang,1
M.W. Golawy,1
John H. Blackstone Jr.,1
Donald F. DuBois,1
Susanne R. Morton,1
William P. Niedringhaus,1
Vasant Sanjeevan,1
Raymod M. Bryant,1
S. Das,1
Paul P. Boehm,1
Richard W. Garrett,1
Andy Harjanto,1
David R. Freeman,1
Melba M. Crawford,1
E.C. Garcia,1
Mesbah U. Ahmed,1
Nancy A. Markovitch,1
Harald Pschunder,1
D.S. Smith,1
Christopher J. Green,1
M. Scott Corson,1
J. H. Keeney,1
Richard B. Howe,1
F. Tom Sparrow,1
Henry Lau,1
Matthew Rohrer,1
Barry Shore,1
Anil Aggarwal,1
John F. Paul,1
P. N. Formica,1
J. M. Panchal,1
Shigeki Umeda,1
Richard Harper,1
Ashok Rao,1
Sheryl A. Horn,1
Constantine Lazos,1
Thomas W. Brinker,1
John A. Quandt,1
Pamela E. Joseph,1
Venkataseshan Baskaran,1
Lotfi K. Gaafar,1
R. Dale VonRiesen,1
Donald E. Pearson,1
K. Malbrouk,1
Linda F. Atherton,1
W. Kemple,1
M. Hybinette,1
Phillip M. Dickens,1
Janet E. Williams,1
A.G. Brandstein,1
William L. Kuhn,1
James A. Calloway,1
Richard Corsi,1
Leroy C. Sanders,1
D.C. Lach,1
John J. Borsi,1
P. Massotte,1
Mohamed Nahhas-Mohandes,1
Shamkant B. Navathe,1
Charles W. Beall,1
Parker S. Owen,1
John B. Wallace Jr.,1
Kenneth E. Dominiak,1
C. J. Campbell,1
Mark M. Turnquist,1
Richard A. Reid,1
Robert Bacon,1
Doo-Kwon Baik,1
Harry C. Page,1
Jeff Kaminski,1
R. Green,1
George L. Good,1
Frank R. Vitale,1
Reza M. Pirasteh,1
Gary McDonald,1
William E. Miles,1
George E. Heidorn,1
Manfred D. Stansfield,1
Z. Ma,1
James R. Emshoff,1
Andrew C. Sieveking,1
Robert DeMoyer Jr.,1
A. J. Taylor,1
R. Rolen,1
Charles Marshall,1
Thomas J. Behlau,1
Frank P. Testa,1
John M. Nevison,1
M. Rumekasten,1
Xiao-Gao Liu,1
Bradley C. Hosmer,1
Reza Shojalashkari,1
Kimmo E. E. Raatikainen,1
J. A. Gerth,1
Ali Boroujerdi,1
John L. Evans,1
J. W. B. Mates,1
James H. Bookbinder,1
Bruce F. Powers,1
Joseph W. Gibson,1
M. L. Bailey,1
G. L. Hogg,1
Philip L. Moser,1
Randall Bolten,1
Ronald S. Reagan,1
Ludwig J. Hollick,1
R. Bruce Taylor,1
Victor F. Nicola,1
Robert M. Meyer,1
Jung Pyo Hong,1
L. Jackson Turvaville,1
Frank D. Chance,1
Spencer M. Smith,1
David S. Jennings,1
John W. Slocum Jr.,1
C.L. Blais,1
Salvatore C. Catania,1
W.H. Struble,1
S.V. Davis,1
James M. Masters,1
Joseph A. Viceroy,1
A.C. Chow,1
Paul Auclair,1
Irma Angulo,1
Gregory S. Parnell,1
Barry R. Sedlik,1
William Begenyi,1
Alonzo F. Hixon III,1
W. N. Friend,1
Leon F. McGinnis,1
Georgia-Ann Klutke,1
E. G. Hurst Jr.,1
Kenneth Pickard,1
Eugene Y. Yang,1
Anand S. Aggarwal,1
Gajanana Nadoli,1
Jaehwan Yang,1
V.D. Churchwell,1
J. Everton,1
Joe Heim,1
Moshe M. Barash,1
Ronald A. Seaberg,1
E. M. Winter,1
Alonso F. Hixson III,1
Peter C. Bell,1
Charles H. Kimpel,1
Jack R. A. Mott,1
Philip S. Becker Jr.,1
Bridget A. Moore,1
Gary J. Minden,1
Dayr A. Reis,1
Barbara Gates,1
Robert B. Whitegiver,1
K. Tumay,1
Jeffrey L. Benson,1
Stacy D. Hill,1
Robert E. Muller,1
Richard A. Ankener,1
D.M. Nicol,1
Thomas A. Bishop,1
R.A. Kilgore,1
Takeshi Ohara,1
Darcy M. Palmer,1
Katherine Wages,1
Christine M. Geinzer,1
Edward Barkmeyer,1
David J. Miller,1
Leo H. Bressman,1
Bruce Sanders,1
Harry M. Markowitz,1
Timothy S. Moore,1
Patrick J. Delaney,1
William L. Berry,1
Charlotte Laqui,1
Dietrich Fischer,1
Wil A.H. Thissen,1
David Katz,1
Edward L. Hannan,1
J.A. Runner,1
Michael Elhadad,1
Mark H. Ralston,1
John C. Fellingham,1
Samuel H. Parry,1
Jeff D. Griffiths,1
George S. Thomas,1
C. Nirmal Hasan,1
J. F. Huang,1
Mark A. Pool,1
James R. Jancaitis,1
Y. Kidani,1
John Weaver,1
Richard F. Deckro,1
W. V. Albanes,1
S. L. Mabry,1
Stephen Mathewson,1
L. H. Chen,1
Scott G. Shanks,1
Kalman J. Cohen,1
R.R. Hill,1
Luis B. Boza,1
James L. Kerney,1
Richard K. Dumas,1
Chunxi Wan,1
T. R. Willemain,1
Volkmar Hinz,1
Frank Cheng,1
Arnold J. Almanzor,1
John W. Wolfsberger,1
J. Thomas Bauner,1
H.W. Beck,1
G. R. Lawrence,1
C. Kirsch,1
Sam A. Edwards,1
Amit P. Sheth,1
Fritz A. Callies,1
R. R. Klimpel,1
S.R. Shaver,1
W. W. Menke,1
Z. Graber,1
R. W. Hawkins,1
P.J. Sanchez,1
W.D. Rowe,1
John E. Hammann,1
L.W. Terry,1
Frank M. Davis,1
John Halloran,1
R. W. Baker,1
David G. Dippold,1
S.S. Joshi,1
Jeffery E. Payne,1
Michael Araten,1
Robert Wojcik,1
W. Richard Davison,1
Thomas C. McGuigan,1
S. K. Kachhal,1
H. K. Watson,1
John A. Noecker,1
Jay Varzandeh,1
R. Rajagopal,1
Marelys L. Garcia,1
John G. Goble,1
Gastone Chingari,1
Lawrence K. Fried,1
Cynthia Erikson,1
Jacob Rootenberg,1
Maurice S. Elzas,1
James K. Hightower,1
Glenn A. Kent,1
Timothy I. Chen,1
Eldon A. Gunn,1
Richard E. Baker,1
D. Joshi,1
Paul Mellema,1
T. I. Oren,1
V. Rego,1
Robert G. Chamberlain,1
Robert K. Rasmussen,1
Nachum Finger,1
Kathryn B. Laskey,1
R. James Firby,1
Ravinder R. Purumandla,1
Bernhard P. Zeigler,1
Waheed Siddigee,1
Herbert Praehofer,1
Hanns-Oskar Porr,1
Jerome L. Uhrig,1
W.A. Thompson,1
D.W. Ross,1
Tor Heimly,1
Margaret A. Draeger,1
Thomas Schriber,1
James M. Pruett,1
Y. Lee,1
I.J. Bier,1
Claude D. Pegden,1
S. J. Deutsch,1
Juan A. Gomez-Pulido,1
Richard J. Swersey,1
N. N. Tendolkar,1
M. Fox,1
Claude Farris,1
John E. Snyder,1
B. L. Capehart,1
Stephen J. Mahler,1
Sushil Prasad,1
Keeborn Kang,1
Joseph J. Redden,1
Norbert E. Pobanz,1
Allen B. Fonda,1
Arun Jayaraman,1
Alan Norton,1
J.N. Robinson,1
Richard J. Linn,1
P. Simin Pulat,1
Scott Peterson,1
S.B. Joshi,1
Adam Beguelin,1
Raymond Murray,1
Brent E. Spronk,1
Jeffrey J. Leavy,1
Elias R. Callahan,1
Donald Lausch,1
Y. Chen,1
Peng Si Ow,1
Jack C. Hayya,1
M. David Martin,1
Jim Nickerson,1
Chien Huo,1
Lawrence Marsh,1
Phiroz P. Darukhanavala,1
John P. Mullen,1
Young Jack Lee,1
Nancy Wigglesworth,1
D. J. Bryg,1
Ronald D. Painter,1
Carl Pratt,1
Lawrence J. Gitman,1
Michael G. Ketchum,1
Yun Qing-xia,1
V. Gulewicz,1
John R. Wynnyckyj,1
John E. Brennan,1
P. H. Watson,1
R. Fujimoto,1
Neal N. McCollom,1
Larry H. Johnson,1
Bruce Kleine,1
K. A. Doshi,1
Pinyuen Chen,1
George Morales,1
W.J. Pelton,1
Mary Ann Grelinger,1
J. M. Magerlein,1
Roman D. Fresnedo,1
Theodore Ono-Tesfaye,1
William M. Lively,1
Richard Q. Blackwell,1
Oldrich A. Vasicek,1
Ronald Perry,1
C. J. Ancker Jr.,1
Paul Nolan,1
Simon Streltsov,1
S. Thallikar,1
Mark S. Roberts,1
Ronald K. Leighton,1
J.D. Arthur,1
J. M. Horowitz,1
C.B. King,1
Benjamin Lev,1
Charles N. Winton,1
William A. Laidig,1
E. F. Mykytka,1
Andreas Philippakis,1
Thierry Delaitre,1
I.D. Tommelein,1
R. Geist,1
A. D. Patton,1
Edward J. Marien,1
L. K. Menonen,1
Robert G. Lagoni,1
Hannes Werthner,1
Roger F. Naill,1
Paul R. Becker,1
C. J. Pearson,1
C. M. Gempesaw II,1
William B. Allen,1
Dennis M. Gilbert,1
Raphael Parambi,1
D.W. Swindle Jr.,1
B.W. Mazzioti,1
Ramesh K. Shukla,1
Thomas F. Schuppe Jr.,1
K.J. Musselman,1
Lawrence T. Akutagawa,1
Douglas S. Skrien,1
Neil B. Bromberg,1
Gopal Meempat,1
Randall R. Gibson,1
Cindy S. Sievers,1
Leonard C. Kingsley,1
Rodney Daughtrey,1
Hani S. Mahmassani,1
Dale Kratzer,1
Suhil Prasad,1
A. Gerson Greenburg,1
Frederick V. Crowley,1
M. J. Anderson,1
K. W. Laing,1
Thomas W. Spilker,1
Toby J. Mitchell,1
Judith F. Gilsinn,1
Richard C. Baxter,1
Tom P. Vayda,1
Peter Amladi,1
Vinod Bhatia,1
David E. Barnett,1
O. Patrick Daily,1
G. R. Weckman,1
Orville G. Tranby,1
Carol A. Park,1
J. Tew,1
James L. Baumann,1
Robert M. Oliver,1
Robert S. Taylor Jr.,1
G. V. Raju,1
Darrell W. Donahue,1
Michael J. Murphy,1
M.A. Duffy,1
P. R. Tadikamalla,1
Hamed Kamal Eldin,1
S.C. Roy,1
Peter Colesar,1
R. V. Oakford,1
J.C. Martinez,1
William Maxwell,1
Chisato Hashimoto,1
Thomas G. Bailey,1
A.T. Irwin,1
Lee Neuwirth,1
Linda F. Wilson,1
J.L. Kays,1
F. Perry Sioshansi,1
J.C. Lowery,1
Ken Klitz,1
Fred W. Prior,1
